GeoFips,GeoName,LineCode,Description,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3
0,United States*,1,All industry total,12761337,12910022,13142873,13332316,13603933,13749806,13867469,14037228,14208569,14382363,14535003,14681501,14651039,14805611,14835187,14559543,14394547,14352850,14420312,14628021,14721350,14926098,15079917,15240843,15285828,15496189,15591850,15796460,16019758,16152257,16257151,16358863,16569591,16637926,16848748,17083137,17102932,17425766,17719836,17838454,17970422,18221299,18331093,18354372,18409130,18640732,18799648,18979245,19162550,19359123,19588074,19831829,20041047,20411924,20658204
0,United States*,2,  Private industries,11077820.8,11209860.8,11423916.2,11593875.1,11845005.4,11971058.3,12064197.2,12210187.2,12354120.5,12508492.3,12636754.9,12759812.8,12702862.6,12837043.8,12841282,12543766.7,12374702.5,12312698.8,12368508.4,12559607.8,12634533.4,12815283.8,12966134.7,13120397.7,13156505.5,13355664.2,13449405.1,13660513.8,13871069.4,14001217.3,14096121.4,14181664.7,14375167.8,14430451.2,14633690.1,14850060.1,14855616.5,15164736.8,15440643.1,15539123.4,15652064.1,15885634.1,15981558.9,15995969.8,16043625.4,16262570.2,16403844.8,16567399.6,16729002.3,16911169,17125996.7,17360590.1,17561595.7,17918611.8,18142623.5
0,United States*,3,"      Agriculture, forestry, fishing, and hunting",130472.2,130667.4,128250.5,123996.9,119576.9,123277.5,127386.4,130281.4,143611,138939.1,140789.5,152909.2,157621.2,154475.1,141446.8,135430.5,124589.6,124603.7,129018.9,141658.5,135795.5,141602.6,149545.2,158254,183468.2,175382.5,183132.7,181795.8,182628.7,178607.4,175759.5,181294,218326.2,224669.1,222234.7,197171.7,194549.7,211002.9,197190,200622.7,177909.3,179694.3,187082.5,180195.6,168728.3,169835.7,164020.2,157071.1,172943.5,172159.5,165916.2,165879.5,166629.1,170398.2,157591.2
0,United States*,6,"      Mining, quarrying, and oil and gas extraction",197013.5,210279.9,232654.1,262763.6,268211,272817.2,277181.9,275076.3,282098.3,314483.6,318845.5,340424.5,357994,427429.1,430800.1,352475,289418.2,262532.4,265510.8,285902.1,307257.7,296645.2,300182.3,319267.2,334346.5,361558,357734,371623.5,369658.6,353799.1,349587.3,362145.8,369914.7,383044.8,401289.2,391826.2,409761.4,432219.3,428020.3,382019.7,284061,275010.5,248053.3,224284.5,195130.8,211260.5,221662.7,236819.7,255125.2,261253,265633.3,292464.3,301764.3,321471.2,333938.1
0,United States*,10,      Utilities,192325.6,189654.3,200008.3,210583.4,220649.8,226783,231892.5,228067.8,228257.9,232986.2,235795,230589,223094,240233,251679.3,251737.5,263564.2,252921.9,251223.1,265255.6,275005.2,274370.2,281776.7,284195.9,274996.5,288973.5,289455.7,296411.4,272408.4,281713.9,283195.9,281285.2,287415.6,286438.7,283180.7,288326.5,300612.6,295591.5,298142.9,298269.8,299747.4,297495,302447.2,296456.1,295981.3,300129.3,308397.6,306352.8,300452.3,309905.5,306584.1,313044,315253.1,319846.5,317422
0,United States*,11,      Construction,628497.6,643746,664197.3,670825.2,698776.4,698489.3,691573.1,699492.4,715136.1,722009.6,719550.6,704613,668170.6,652167.8,640094.4,635085.4,596779.5,569164,557967.3,538676.3,519401.9,527729.7,527665.6,525706.2,510922.6,522181,529147.6,535474.7,548348,551735.9,552030.2,561561,571507,578987.2,594272.6,605444.1,616532.1,629795.9,643381.5,656059.1,672572.4,690290.7,702820,714053.1,731320,740568.8,748478.7,761664.8,770923.7,773582.7,784043,797102.3,816132.5,835655.3,848467.7
0,United States*,12,      Manufacturing,1673020.7,1667801.2,1703061.7,1729883.1,1780270.9,1797640.1,1793625.1,1803845.8,1798399.6,1853285.6,1861056.7,1866242.6,1801920.7,1818212.1,1828747.7,1754497.1,1689513.9,1674130.4,1698963.8,1745935.4,1754073.1,1783215.6,1814121.6,1836632.2,1835731.4,1864321,1869377.2,1900830.8,1915123,1930034.4,1937763.6,1925301.9,1977860.4,1964310.4,1989469.7,2035978.8,1990064.8,2033911.2,2083535.5,2081890.9,2109049.6,2130747.8,2146980.4,2105313.3,2075357.8,2088528.7,2088563.9,2088208.2,2124246.7,2154819.4,2194420.7,2245044.9,2271892.6,2329010.6,2353039.8
0,United States*,13,          Durable goods manufacturing,945528.1,946649.2,960430.9,974590.6,1004784.2,1004086.9,994184.9,1014589.3,1010721.9,1029308.4,1046932.4,1035540.9,1011679.8,1010743.5,1004195.9,972286.4,897169.1,867051.4,865934.9,893689.3,911030.2,955500.6,988288.7,1002476.5,1002731,1003783,1011145.6,1043101.1,1050765.9,1065591.3,1063696.5,1066790.9,1090003.4,1091029.7,1107186.3,1119634.4,1098029.5,1118276.4,1151922.2,1154654.6,1174956.5,1183002.3,1189775.8,1183097.8,1177308,1179970.5,1183550.1,1187255.8,1200543.5,1215742,1235266.2,1255038.6,1268377.8,1293773.8,1311271.2
0,United States*,25,          Nondurable goods manufacturing,727492.7,721152.1,742630.8,755292.5,775486.6,793553.2,799440.2,789256.5,787677.7,823977.2,814124.3,830701.7,790241,807468.7,824551.8,782210.7,792344.9,807079,833028.9,852246.2,843043,827715,825832.9,834155.7,833000.4,860538,858231.7,857729.7,864357.1,864443.1,874067,858510.9,887857,873280.8,882283.4,916344.4,892035.3,915634.8,931613.3,927236.4,934093.1,947745.5,957204.5,922215.5,898049.8,908558.2,905013.8,900952.4,923703.2,939077.3,959154.4,990006.3,1003514.7,1035236.8,1041768.7
0,United States*,34,      Wholesale trade,742767.9,745248.6,759656,772124.5,793711.5,807473.5,817953.4,826756.7,846275.4,856826.7,859263.9,868943.4,871871.4,887383.3,895347.5,882679.1,836947.5,820641.5,825885.2,853244.7,862537.7,881663,905900.2,905522.4,911696.9,932583.7,933751.7,961594.4,979886.1,991929.7,1003089.9,1014509.4,1027932,1025896.2,1044966.8,1061475.3,1049700.6,1074916.1,1108433.1,1119615.4,1131533.9,1149873.8,1143638.4,1141788.8,1132839.1,1133618.5,1137576.8,1142269.6,1151782,1167965.4,1180421.2,1196326,1196382.8,1220577.1,1243095.6
0,United States*,35,      Retail trade,824780.5,834424,846150.7,857951.9,867198.4,868315.4,872971.2,871273.9,869252.8,869709.4,867281.1,870630.7,844622,850602.9,855216.1,844259.3,825291.1,822932.8,820267.6,842010.8,838373.7,855716.6,853948.1,857986.9,861842.4,866308.6,873161.3,886412.9,901457.4,904033.1,910602.6,917559.2,943076.1,942697.1,953820.8,958209.3,951047.7,968922.3,981226.6,993840.5,1003514.3,1015026.3,1031538.6,1035460.9,1042386.9,1049146.8,1053910.4,1062425.7,1071453.2,1081177.5,1092699.1,1103097.6,1113945.1,1131585.1,1141877.9
0,United States*,36,      Transportation and warehousing,358230.1,368688.6,382488.3,393892,401547.7,409399.7,412459.4,418118.4,407800.9,415321.5,411536.1,420952.2,417074.9,422599.2,427753.6,439783.6,410606.7,398068.7,399046.7,410778.6,414488.4,429137.7,441779.8,446734,446247.3,450919.4,449371.3,459230.1,465518.7,474512.5,474226.2,473605.2,483360.4,484291.9,491639.8,505104.4,497233,516474.1,532337.5,541667.2,554450.3,561271.7,568548.1,569232.2,569350.9,577477.2,576450.2,586503.1,594428.7,605345.1,613656.5,621507.8,633550.1,643636.8,650594.5
0,United States*,45,      Information,641864.4,649640.8,638820,639026.4,633845.8,652103.1,664736.6,657289.3,673683.4,695332.3,720496.7,738232.7,733721.1,754314,756880.9,726926.3,719190.4,714214,715313.2,738966.6,734240.2,744060.3,766910.2,767906.3,758083.2,765458.7,755751,759978.8,755363,768223.3,760118.7,752103.4,812091.3,820833.4,830183.4,852604.1,835154.8,836713.7,840989.8,849709.8,875065.7,902935.4,928363.1,953758.9,974850.3,992405.5,1009805.5,1015144.3,1018421.7,1042141.6,1062466.3,1080037.8,1085856.1,1121235.9,1141548.2
0,United States*,51,      Finance and insurance,937845.8,960457.4,988673.7,1007843.5,1031490.8,1025183.3,1029672.2,1050419.1,1073919.4,1044919.3,1027443.9,975913,994191.8,929760.4,855321.4,713718.1,888012.2,975395,995676.8,1007332.5,1015196.2,1012538.8,984632.3,1002085.9,1013810,1003146.8,1034497.3,1052712.4,1126078.7,1153802.9,1184535.7,1186797.9,1109318.4,1126688.4,1143889.3,1199844,1235790.4,1284644.9,1295464,1311993.3,1349542.9,1399186.7,1352435,1349729.8,1356067.2,1415644.2,1465874.3,1493171.7,1466602.1,1444062.1,1472380.1,1480590.6,1489112,1508203.6,1539648.1
0,United States*,56,      Real estate and rental and leasing,1605119.1,1627136.4,1646974.6,1650629,1662555.3,1687356.5,1721489.9,1767537.3,1781593.5,1791891.7,1827517.1,1869905.8,1873726.6,1886395.9,1890529,1907338.2,1912291.5,1897405.2,1900405,1894148.8,1908214.3,1935318.9,1942535.2,1971361.5,1962849.8,2009609.9,2028577.2,2076113.5,2069444.9,2092529.6,2115482.6,2115177.8,2146686.5,2150766.6,2196122.7,2217842.2,2215154.3,2254390.9,2296602.6,2317717.8,2348653.2,2376329.5,2409256.2,2433350.4,2461510.7,2496567.1,2506768,2523775.2,2549665.3,2579899.6,2603367.9,2631953.5,2668014.1,2708030,2745935.1
0,United States*,60,"      Professional, scientific, and technical services",835694.6,843602.5,857768.7,872539.7,901767.2,909820.7,918848.9,937852.3,950483.3,963664.7,996644.7,1028924,1052733.2,1079090.1,1098557.6,1098159.3,1055040.7,1027896.1,1022125.2,1020066,1035284.7,1051809.7,1075954.6,1092488.8,1101321,1122638,1131962.2,1142311.2,1169810,1189118.8,1191371.6,1203825.7,1201753.1,1197453.8,1208613.8,1226276.8,1229726.6,1247631.9,1290576.8,1299933.2,1320310,1337584.8,1353579.1,1358049.3,1365675.5,1375737.1,1381921.5,1400913.5,1421167.8,1442280.8,1461147.9,1475376.2,1503784.9,1546555,1561378.5
0,United States*,64,      Management of companies and enterprises,209399.7,211390.9,216883.1,218775.3,226202.5,229719.9,229764,236223.7,248429,249097.5,251932.7,255168.1,252506.9,255363.6,258857.3,258934.9,236929.7,243272.1,248927.5,250995.7,257677.1,261624,266820.9,275430.6,278132.9,278510.9,276483.6,278724,291915.9,293534.1,302787.7,320546.6,313929.6,319611.8,321070.4,324189.9,331638.2,326696,333409.2,341050.2,344260.7,345411.8,345928.8,346718.9,345813.9,345915.4,348279.8,353537.2,359471.5,363937.8,372563.5,381546.3,382332,385173.6,387903.7
0,United States*,65,      Administrative and support and waste management and remediation services,369891,378262.3,383145.9,388268.5,395494.2,395896.4,398177.2,406783.4,415277.2,425483.9,436646.9,445089.9,439204.9,439110.2,439118,436776.2,417715.7,409492.8,407616.6,414801.4,425657.3,434721.8,442038.1,447834.9,448450,452529.1,456511.9,459060.2,471394.6,471718.5,474931.1,477680.2,479882.8,484630.7,492887.7,498855.7,503413.8,514073.3,523059.6,530551.8,533882.9,541044.8,549784,556498.4,558841.7,565774.3,571555.7,582031.9,595939.4,602986.1,611509.3,617461.8,623166.9,635512.5,646131.2
0,United States*,69,      Educational services,131123.6,132358.3,134197.7,135236.1,140248.3,142356.6,143684.6,145402.2,147649.7,149276.8,152565,156623.4,160069.5,164492.3,170653.2,175919.9,185240.9,187268.7,189184.5,191630.1,194983.7,198103.6,200500.8,201894.7,204030,205543.2,206818.9,207800,212497.2,214337.6,214523.4,214172.8,214714.9,215910.8,217772.7,221448.6,223216.1,225416.6,227419.5,228709.1,230838.3,233415.4,235811,237745.7,241128.9,243366.8,244124.9,247604.1,242994.5,244109.3,246648.9,248472.6,251435.8,252411.8,256201.6
0,United States*,70,      Health care and social assistance,822064.1,830317.9,843332.1,853338.2,877188.4,889786.5,895361.1,907769.4,914730.3,925926,942999,961954.7,986336.2,1005146.1,1025430.3,1051211.2,1062664.5,1075708.5,1082364.2,1095910.1,1091469.4,1106601.6,1120609.4,1128464.7,1131319.4,1145186.7,1154427.6,1163725.9,1184215.3,1186824.7,1194116,1208773.4,1222250.9,1224894,1231735,1240040.6,1239285.5,1254926.8,1279088.2,1292144.4,1306728.8,1322641.5,1338748,1348047,1372803.6,1390546,1397228.8,1420659.2,1435408.9,1450630.7,1460530.2,1472303.5,1495094.6,1519783.2,1534891.5
0,United States*,76,"      Arts, entertainment, and recreation",118898.2,121125.4,123750.4,125094.1,128828.2,130459.4,130013.8,132614.5,135353,136258.1,138281.5,139751.9,140355.8,141806.3,143541.5,147028,144215.9,143302.6,145379.6,145649.1,148177.8,151446.7,153054.3,156307.5,155514.4,158168.1,161030.2,158533.7,167628.4,170061.7,171962.9,175280.2,174542.1,175154,177740.8,182160.9,185046.7,188069.9,191261.8,190688,190590.4,192493.2,193314.4,194647.7,198596.6,201116.8,206412.8,208470.7,208392.3,212406.8,218679.1,217112.8,216572.4,222821.1,226630.4
0,United States*,79,      Accommodation and food services,352841.5,356439.8,361382,365420,376483.6,379250,381573.8,386923.1,391621.9,393274.9,397030.7,402444.3,398692.9,399771.5,401333.9,398355.3,388505.6,387128.4,388576.3,390366.9,393922.1,402116,407384.7,410771.4,413923.9,420615.3,424376.3,431505.4,444356.1,447755.9,450398.8,457997.7,467525.9,470313,476418.2,481454.7,483161.7,496114.1,508482.3,517381.5,531197,541694.2,549798.3,555625.8,559540.7,564605.8,569822,574645.8,580853.8,588921.2,593978,598601.9,604391.3,613116,619807.1
0,United States*,82,      Other services (except government and government enterprises),305970.6,308618.9,312521.1,315683.7,320958.5,324930.1,325832.1,328460.5,330547.7,329805.5,331078.4,330500.6,328954.8,328690.7,329973.3,333451.9,328184.7,326620,325056.1,326278.6,322777.1,326861.6,330774.9,331552.7,329819.1,332029.8,333837.4,336674.9,343336.5,346944.2,349637.8,352047.5,353079.9,353859.4,356382.1,361806.4,364526.5,373225.3,382021.8,385259.1,388156,393486.7,393432.4,395013.3,397701.1,400325.7,402991,406130.8,408729.7,413584.9,419351.4,422666.7,426286,433588.3,436521.4
0,United States*,83,  Government and government enterprises,1683518.6,1700160.9,1718957.5,1738442,1758929.6,1778748.8,1803272.9,1827040.7,1854449.5,1873872.6,1898249.1,1921687.3,1948177.3,1968570.1,1993904.9,2015776.3,2019848.4,2040150.3,2051803.5,2068412.3,2086818.7,2110815.3,2113781.2,2120443.2,2129322.6,2140525.7,2142447,2135947.1,2148688.7,2151040.6,2161028.5,2177200.2,2194425.1,2207473.7,2215056.8,2233077,2247315.4,2261029.3,2279193,2299330.7,2318358.8,2335665.8,2349532.2,2358401.3,2365504.7,2378163.9,2395804.3,2411846.4,2433547.7,2447954,2462077.2,2471238.9,2479450.4,2493311.5,2515581
0,United States*,,Addenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,United States*,100,"All industry total, overseas activity",78184.2,78863.2,79656.4,80500.5,81409.9,82205,83127,83920.6,84779.2,85406.8,86403,87505.7,88899.4,90279.7,92168.8,94184.7,95654.8,97653.6,98980.8,100287.3,101409.2,103256.7,104536.4,106456.2,108952.3,111087.4,112246.5,112461.9,113187.8,113124.7,113223.3,113391,113357.8,113271,113067.3,113563.9,114041.6,114084.2,113931.2,113441.1,112444.9,111869.2,111653.3,111733.4,112277.2,112775.9,113198.9,113221.7,113176.4,113040.7,113151.5,113300.2,113677.5,114312.8,115333.1
0,United States*,101,"Government and government enterprises, overseas activity",78184.2,78863.2,79656.4,80500.5,81409.9,82205,83127,83920.6,84779.2,85406.8,86403,87505.7,88899.4,90279.7,92168.8,94184.7,95654.8,97653.6,98980.8,100287.3,101409.2,103256.7,104536.4,106456.2,108952.3,111087.4,112246.5,112461.9,113187.8,113124.7,113223.3,113391,113357.8,113271,113067.3,113563.9,114041.6,114084.2,113931.2,113441.1,112444.9,111869.2,111653.3,111733.4,112277.2,112775.9,113198.9,113221.7,113176.4,113040.7,113151.5,113300.2,113677.5,114312.8,115333.1
1000,Alabama,1,All industry total,152640.8,154962.5,156410.9,159867.4,161258.9,163487,164821.2,165847.3,166535.8,168952.2,171085,172140.4,172011.7,174002.6,174246.9,170486.2,168107.3,167629.9,168164.1,169490.8,170131,173366,177418.2,178096.8,178013.6,180126.2,182389.7,184869.6,185712.3,187142.2,185932.6,186408.8,190975.5,190556,192536.9,191855.6,189744.6,193403.4,195935.4,197155.5,197290.9,200746.3,202080,201152.6,200791.5,203443.2,203529.6,205654.4,208367.3,209738.7,211555.3,215124.6,217132,221025.6,223387.2
1000,Alabama,2,  Private industries,127919.3,129987.8,131254.7,134347.6,135791.9,137261.1,138802.7,138723,138682.9,140792.3,142710.1,143097.5,143209.7,144827.7,144675.3,140496,137925.8,136614,136950.7,138415.6,138914.3,141729.5,145708.7,146683.6,146185.2,148112.5,150204.5,152686.1,153453.5,155224.7,154216.4,154229.2,158863.2,158350.7,160314.2,159485,157100.6,160560.7,162707.4,163702.5,163617.9,166721.5,167712.6,167022.3,166671.8,169103.3,168913.1,170588.4,172919.1,174068.2,176323.5,179335.5,181276.6,185038.7,187018.9
1000,Alabama,3,"      Agriculture, forestry, fishing, and hunting",2659.8,2643.4,2600.6,2617.7,1968.9,2090.1,2179.1,2160.8,2021.9,1980.2,1981.1,1794,2179.6,1993.8,1717.8,1688.6,1919.8,1882.6,1926.6,1934.9,1511.4,1810.1,2099.1,2292.8,1812.3,1611,1589.1,1351.7,2404.2,1938.8,1527.3,1338.4,2755.7,2809.9,4179.2,2710,2360.3,2585,2545,2572.8,2627.7,2628.5,2654.3,2354.1,2147.7,2147,1932.2,1724.7,2304.6,2234.6,2066.1,2075.6,2475.2,2676.8,2497.9
1000,Alabama,6,"      Mining, quarrying, and oil and gas extraction",2421.4,2645.8,2783.3,3137.7,2939.1,2841.3,2901.8,2899,3135.6,3476.3,3544.4,3571.6,3580.5,4235.1,4174.5,3406.1,2945.2,2713.7,2714.2,2906.1,3287.5,2900.5,3027.4,2922.6,2973.6,3029.1,2742.8,3052.3,2948.8,2959,2858.8,2800.7,2967.1,2856.3,2782.5,2436.5,2515.5,2549.8,2539.5,2543.9,2286.1,2793.8,2838.1,2424.7,1758.1,1691,1771.5,1938.4,2313.1,2504.6,2563.1,2960.8,3067.2,3252.1,3322.9
1000,Alabama,10,      Utilities,3586.6,3730,4008.8,3970.7,4397.9,4284,4522.2,4311.2,4428.5,4633.4,4729.5,4506.6,4291.6,4584.8,5036.6,4964.4,5211.1,4852.4,4917.6,5228.8,4932.6,5372.1,5928.6,6102.4,5463.4,5704.2,5950.4,6165.3,5480.6,6052.6,5726.8,5497.4,5743.3,5864,5502.6,5611.4,5089.3,5933.3,5877.6,6497,5673.1,6134.2,6059.1,6090.4,5813.7,6457.5,6563.1,6103.6,5832.2,5764.6,6164.2,6230.9,6197.8,6291.4,6237.4
1000,Alabama,11,      Construction,7434.9,7605.6,7750.8,8116.4,8353.5,8522.5,8524.2,8478.4,9037,9130.7,9202.8,9292.2,8707.4,8403.3,8327,8034,7810.7,7601.5,7302.5,6932.7,6961.6,6855.2,6881.8,6539.3,6554.3,6608.6,6553.9,6743.5,6897.5,6923,6811.8,6882.2,6756,6768.1,6712.7,6620.9,6723.8,6612.4,6641.5,6706,6642,6790.9,6857.7,6873.4,7304.6,7192.6,7030.1,7229.2,7510,7178,7340.1,7400.6,7541,7783.3,7850.6
1000,Alabama,12,      Manufacturing,27768.3,27502.5,27802.5,28958.5,29575.7,29958.5,29539.4,28979.1,28414.8,29081.2,29222.6,29442.7,29323.8,29620,29514.5,27559,25314.4,24759.8,25184.1,25745.1,25985.2,26631.8,28268.4,28807.7,30417.1,30939,31454.3,32315.7,31894.7,32012.8,31728.6,32051.2,33317.8,33403.8,33715.8,34033.6,33219.4,33248.4,33495,33120.1,32933.3,33401.6,33638.8,33457.4,33917.2,34381.6,33962.5,34067.1,34951.8,34788.5,35719.6,36460.5,37122.8,37963.3,38437.8
1000,Alabama,13,          Durable goods manufacturing,16549.4,16766.9,16949.4,17974.3,18352.2,18441.4,18159.3,17994.1,17324,17589.1,17837.4,18154.4,18942.8,19261,18800.5,17260.3,14947.1,13423.7,13295.9,13660.5,14989.1,15921.5,17111.2,17020.7,17536.1,17284.9,17674.6,18534.5,18788.3,19363.6,19167.9,19651.3,20180.8,20447.5,20509.9,20564.7,19869.2,20080.3,20687.9,20744.5,20957.4,21243.5,21639.6,21587.5,22026.9,22014.4,21558,21783.4,22255,22086.7,22551.3,22778.6,23216.9,23581.3,23936.7
1000,Alabama,25,          Nondurable goods manufacturing,11218.9,10735.6,10853.2,10984.2,11223.5,11517.1,11380,10985,11090.7,11492.1,11385.3,11288.4,10380.9,10359.1,10714,10298.7,10367.3,11336.1,11888.1,12084.6,10996.1,10710.2,11157.2,11787,12881,13654.1,13779.7,13781.2,13106.4,12649.2,12560.7,12399.9,13137.1,12956.2,13205.9,13468.9,13350.2,13168.1,12807.1,12375.6,11976,12158.2,11999.2,11869.9,11890.4,12367.1,12404.5,12283.6,12696.9,12701.8,13168.3,13681.9,13905.9,14381.9,14501.2
1000,Alabama,34,      Wholesale trade,8747.9,8831.8,8989,9302.1,9346.4,9466.8,9677.2,9680.4,9819.3,9913,9894.9,9972.7,10175.9,10411.9,10552.1,10377.1,9905.1,9720.5,9658.9,9887,9892.3,10144.2,10292.2,10230.8,10077.3,10267.5,10510.2,10622.3,10488,10685.8,10671.1,10570.9,11015.4,10878.1,11123.3,11337,10992.6,11160.6,11464.7,11354.8,11391,11457.6,11440.1,11575.4,11535.1,11812.5,11828.8,12099.1,11898.4,12059.7,12238.7,12363.5,12434.7,12630.2,12835.5
1000,Alabama,35,      Retail trade,11560.6,11765.1,11759.7,12142,12282.9,12332.8,12323.5,12236,12301,12442.8,12376.8,12446.8,12014.4,12101,12296.8,12147,11783.2,11716.3,11621.9,11952.3,11845.4,12078.2,12050.1,11875.2,12167.9,11995.9,12173.5,12226.3,12572.3,12565.4,12510.1,12553.9,12810.7,12832.5,12941.1,12853,12670.2,12845.1,13092.5,13207.6,13144.3,13374.2,13680.4,13729.6,13840.8,14200.1,13959.6,14265.4,14227.3,14302.7,14315.6,14369.9,14483.4,14705.8,14826.3
1000,Alabama,36,      Transportation and warehousing,3928.7,4110.2,4229.4,4387.7,4455.4,4504.6,4538.7,4574.8,4417.5,4514.9,4523.8,4759.2,4636.6,4755.2,4794.2,4919.3,4490,4294,4356.1,4486.9,4497.1,4652.1,4771.7,4771.9,4805.3,4767.2,4790.8,4885.2,4704.8,4876.8,4799.8,4828.1,4803.8,4765.5,4812.8,4917.8,4728.1,4911.4,5082.5,5231.1,5154.7,5223.3,5287.4,5215.3,5258.6,5369.4,5304.1,5311,5558.3,5567,5649.4,5789.9,5854.8,5931.8,5985.1
1000,Alabama,45,      Information,5159,5300.2,5177.5,5111.5,5236.7,5339.2,5330.4,5130.2,4937,4837.8,5106.2,4784,5040.5,5131.9,5092.1,4948.2,4726.1,4647.8,4668.6,4677,4537.6,4557.5,4607.4,4648.8,4439.4,4577.4,4532,4378.6,4259.1,4331.5,4251.7,4167.2,4457.5,4476.6,4538.9,4387.8,4397.5,4328.9,4280.3,4490.1,4588.9,4679.8,4711.9,4746.8,4697,4673.4,4738.5,4772.5,4707.3,4832.4,4945.1,5021.2,4819.8,5041.8,5165.4
1000,Alabama,51,      Finance and insurance,9712.1,10116.7,9507.2,9393.2,9094.6,9107.1,9371.7,9590.8,8966.1,9008.6,9549.7,8794.6,9536.8,8783.2,7430.3,5814.8,7656.7,8129,8006,7870.6,8137.5,8391.5,8476.7,8481.8,7406.9,7728.7,8303.4,8922.2,9373.5,10146.6,10722.3,10636.6,10605,10218.9,10257.5,10282.2,11108.9,11888.7,11769.1,11723.9,12137.2,12558,11925.1,11646.1,10922.9,11225.4,11478.9,11936.3,11365.2,11692.2,11619.1,11937,11850.9,12024.1,12299.7
1000,Alabama,56,      Real estate and rental and leasing,13810.9,14080.4,14336.8,14406.3,14406.9,14771.6,15369.9,15990,15886.1,16073.1,16548.2,17007.3,16723.3,17226,17490.4,17784,17886,17709.2,17887.5,17711.4,18098.6,18471.9,18630,19195.1,19191.7,19802.5,19962.1,20377.8,20102.4,20149.5,20184.5,20200.9,20327.3,20243.8,20472.6,20537,20230,20427.9,20824.6,20853.2,21333.1,21557.7,21790.5,21918.1,22044.6,22272.3,22333.9,22507,22837.4,23184.5,23322.5,23720.2,24008.2,24360.1,24626.7
1000,Alabama,60,"      Professional, scientific, and technical services",8022.6,8160.8,8444.8,8446.3,8829.9,8998.5,9146.9,9137.8,9400.6,9464.1,9603.1,9807.7,10060,10391.8,10661.7,11063.8,10484.1,10567.5,10590.5,10759.9,10376.8,10557.8,10809.8,10920.2,10732.8,10890.9,11096.6,11088.4,10963,11198.2,11193.4,10975.5,11368.8,11252.8,11243,11258.1,11135.9,11272,11564.4,11512.6,11638.6,11811,11979,12113.8,12069.4,12121.3,12271.6,12435.7,12720.4,12914.5,13091.6,13390.7,13448.9,13832.5,14029.6
1000,Alabama,64,      Management of companies and enterprises,992.9,1119.3,1184.5,1182.4,1256.2,1191.9,1274.8,1312.3,1434.4,1472.2,1328.6,1446.9,1373,1383.2,1494.7,1382.4,1446.7,1538.9,1524.3,1464.6,1593.6,1665.3,1646.1,1743.4,1740.1,1697.3,1794.3,1762.3,1808,1864.6,1808.9,1956.8,1905.7,1800.6,1787.1,1868.4,1587.6,1731.1,1872.1,1847.6,1783.2,1798.9,1833.6,1841.7,2047.7,1950.4,1936,2094.7,2167,2267.6,2025,2184.4,2229.1,2245.2,2262.9
1000,Alabama,65,      Administrative and support and waste management and remediation services,3409.7,3551.5,3645.3,3774.2,3795,3728.7,3730.5,3786.1,3933.3,4019,4151.9,4223.3,4291.9,4308.1,4259.8,4182.6,4056,4019.8,4019.4,4134.5,4280.1,4536.6,4859.1,4722.1,4730.6,4685.7,4721.4,4675.1,4838.1,4818.5,4760.1,4791.4,4817,4855.9,4866.9,4943.3,4862.4,5035.7,5160.9,5262.2,5103,5256.5,5343.3,5416.7,5351.2,5425.2,5395.6,5476.9,5713.8,5733.8,5857.1,5930.5,5977.9,6122.3,6224.6
1000,Alabama,69,      Educational services,758.8,771,761.2,785.5,799.5,827.9,831.4,839.3,871.5,901.7,938,916.1,922.3,915.4,939.1,994,1044.4,1057.5,1082.6,1117.2,1113.2,1133.6,1159.7,1144.7,1161.2,1166.2,1183.8,1168.5,1186.2,1205.3,1199.4,1199.1,1219.5,1209.4,1221.5,1225.1,1270.6,1262.8,1278.3,1298.4,1301.8,1303.2,1331.8,1344,1362.4,1379.4,1378.7,1386.4,1325.6,1323.6,1332.3,1330.1,1303.1,1306,1314.1
1000,Alabama,70,      Health care and social assistance,9731.1,9801.4,9925.1,10140,10347.9,10535.2,10715.6,10717.1,10710.9,10840.4,10964.6,11204.1,11355.1,11549,11781.1,12054.4,12114.9,12279.5,12305,12380.7,12505.1,12501.2,12721.8,12774,12910.1,13006.4,13142.1,13192.7,13399.6,13345.3,13288.2,13525.8,13644.6,13767,13710.5,13904.6,13711.9,13981.4,14167.5,14330.5,14659.3,14620.8,14874.5,14707.6,15014.3,15207.1,15319.9,15392.4,15642.4,15689.9,15880.6,15909.2,16128,16342.9,16482.6
